"","ID_MUJ","FAC_MUJ","EDAD","tipo_violencia","value"
"7990","3201052.05.01.03",202,18,"fue_violentada_emoc",TRUE
"7991","3201058.01.01.02",202,65,"fue_violentada_emoc",TRUE
"7992","3201081.02.01.01",102,20,"fue_violentada_emoc",TRUE
"7993","3201081.04.01.02",203,62,"fue_violentada_emoc",TRUE
"7994","3201084.02.01.01",109,46,"fue_violentada_emoc",TRUE
"7995","3201113.05.01.03",359,24,"fue_violentada_emoc",TRUE
"7996","3201124.01.01.03",176,26,"fue_violentada_emoc",TRUE
"7997","3201124.05.01.02",88,29,"fue_violentada_emoc",TRUE
"7998","3201143.02.01.03",271,16,"fue_violentada_emoc",TRUE
"7999","3201146.01.01.02",150,48,"fue_violentada_emoc",TRUE
"8000","3201146.03.01.06",301,16,"fue_violentada_emoc",TRUE
"8001","3201160.04.01.02",86,34,"fue_violentada_emoc",TRUE
"8002","3201162.01.01.02",163,36,"fue_violentada_emoc",TRUE
"8003","3201190.19.01.01",444,58,"fue_violentada_emoc",TRUE
"8004","3201210.02.01.02",109,22,"fue_violentada_emoc",TRUE
"8005","3201210.16.01.02",109,45,"fue_violentada_emoc",TRUE
"8006","3201214.14.01.01",212,69,"fue_violentada_emoc",TRUE
"8007","3201214.18.01.02",106,17,"fue_violentada_emoc",TRUE
"8008","3201216.17.01.03",235,23,"fue_violentada_emoc",TRUE
"8009","3201220.01.01.02",124,30,"fue_violentada_emoc",TRUE
"8010","3201220.14.01.01",248,40,"fue_violentada_emoc",TRUE
"8011","3201220.16.01.02",248,20,"fue_violentada_emoc",TRUE
"8012","3201237.03.01.03",283,56,"fue_violentada_emoc",TRUE
"8013","3201237.05.01.05",283,15,"fue_violentada_emoc",TRUE
"8014","3201268.13.01.01",186,54,"fue_violentada_emoc",TRUE
"8015","3201296.05.01.03",214,18,"fue_violentada_emoc",TRUE
"8016","3201296.15.01.02",107,71,"fue_violentada_emoc",TRUE
"8017","3201311.10.01.02",102,56,"fue_violentada_emoc",TRUE
"8018","3201421.02.01.02",227,52,"fue_violentada_emoc",TRUE
"8019","3201421.08.01.01",114,78,"fue_violentada_emoc",TRUE
"8020","3201428.19.01.02",113,31,"fue_violentada_emoc",TRUE
"8021","3201480.05.01.02",123,64,"fue_violentada_emoc",TRUE
"8022","3201480.15.01.02",123,27,"fue_violentada_emoc",TRUE
"8023","3201480.19.01.02",123,46,"fue_violentada_emoc",TRUE
"8024","3201482.07.01.01",112,59,"fue_violentada_emoc",TRUE
"8025","3201482.12.02.04",223,44,"fue_violentada_emoc",TRUE
"8026","3201482.16.01.02",112,38,"fue_violentada_emoc",TRUE
"8027","3201523.20.01.02",113,25,"fue_violentada_emoc",TRUE
"8028","3201529.07.01.02",127,50,"fue_violentada_emoc",TRUE
"8029","3201548.01.01.01",123,61,"fue_violentada_emoc",TRUE
"8030","3201548.10.01.03",246,15,"fue_violentada_emoc",TRUE
"8031","3201548.20.01.02",123,20,"fue_violentada_emoc",TRUE
"8032","3201558.06.01.03",222,22,"fue_violentada_emoc",TRUE
"8033","3201558.19.01.05",222,16,"fue_violentada_emoc",TRUE
"8034","3201611.03.01.01",116,71,"fue_violentada_emoc",TRUE
"8035","3201611.11.01.01",116,68,"fue_violentada_emoc",TRUE
"8036","3201625.07.01.05",372,17,"fue_violentada_emoc",TRUE
"8037","3201625.12.01.01",124,44,"fue_violentada_emoc",TRUE
"8038","3201627.05.01.02",279,44,"fue_violentada_emoc",TRUE
"8039","3201627.11.01.02",139,23,"fue_violentada_emoc",TRUE
"8040","3201691.06.01.02",107,63,"fue_violentada_emoc",TRUE
"8041","3201691.13.01.03",214,16,"fue_violentada_emoc",TRUE
"8042","3201697.04.01.02",313,22,"fue_violentada_emoc",TRUE
"8043","3201804.17.01.02",83,30,"fue_violentada_emoc",TRUE
"8044","3201804.19.01.04",167,32,"fue_violentada_emoc",TRUE
"8045","3201984.10.01.02",102,28,"fue_violentada_emoc",TRUE
"8046","3201984.15.01.05",203,28,"fue_violentada_emoc",TRUE
"8047","3201984.16.01.01",102,66,"fue_violentada_emoc",TRUE
"8048","3202018.01.01.03",234,19,"fue_violentada_emoc",TRUE
"8049","3202018.09.01.02",117,15,"fue_violentada_emoc",TRUE
"8050","3202018.11.01.05",234,16,"fue_violentada_emoc",TRUE
"8051","3202018.14.01.01",234,61,"fue_violentada_emoc",TRUE
"8052","3202020.08.01.02",229,51,"fue_violentada_emoc",TRUE
"8053","3202020.13.01.02",115,43,"fue_violentada_emoc",TRUE
"8054","3202046.06.01.07",311,19,"fue_violentada_emoc",TRUE
"8055","3202046.19.01.01",104,44,"fue_violentada_emoc",TRUE
"8056","3202049.02.01.01",132,41,"fue_violentada_emoc",TRUE
"8057","3202049.06.01.02",132,35,"fue_violentada_emoc",TRUE
"8058","3202049.20.01.03",264,15,"fue_violentada_emoc",TRUE
"8059","3202062.17.01.04",321,20,"fue_violentada_emoc",TRUE
"8060","3202095.01.01.02",170,63,"fue_violentada_emoc",TRUE
"8061","3202157.04.01.02",222,38,"fue_violentada_emoc",TRUE
"8062","3202219.16.01.03",107,18,"fue_violentada_emoc",TRUE
"8063","3202290.04.01.02",99,84,"fue_violentada_emoc",TRUE
"8064","3202292.04.01.02",191,47,"fue_violentada_emoc",TRUE
"8065","3202292.13.01.07",382,18,"fue_violentada_emoc",TRUE
"8066","3202292.19.01.02",96,33,"fue_violentada_emoc",TRUE
"8067","3202317.20.01.02",205,18,"fue_violentada_emoc",TRUE
"8068","3202335.05.01.02",111,45,"fue_violentada_emoc",TRUE
"8069","3202361.18.01.03",154,21,"fue_violentada_emoc",TRUE
"8070","3202477.06.01.04",256,34,"fue_violentada_emoc",TRUE
"8071","3202539.02.01.02",114,64,"fue_violentada_emoc",TRUE
"8072","3202539.12.01.02",228,33,"fue_violentada_emoc",TRUE
"8073","3202539.19.01.01",114,59,"fue_violentada_emoc",TRUE
"8074","3202543.08.01.02",228,58,"fue_violentada_emoc",TRUE
"8075","3202544.10.01.02",99,55,"fue_violentada_emoc",TRUE
"8076","3202652.06.01.02",385,39,"fue_violentada_emoc",TRUE
"8077","3202652.09.01.02",128,42,"fue_violentada_emoc",TRUE
"8078","3202652.15.01.02",128,53,"fue_violentada_emoc",TRUE
"8079","3202655.02.01.01",243,65,"fue_violentada_emoc",TRUE
"8080","3202655.03.01.01",243,32,"fue_violentada_emoc",TRUE
"8081","3260011.06.01.02",94,77,"fue_violentada_emoc",TRUE
"8082","3260011.08.01.04",187,18,"fue_violentada_emoc",TRUE
"8083","3260011.09.01.02",94,26,"fue_violentada_emoc",TRUE
"8084","3260011.19.01.02",94,30,"fue_violentada_emoc",TRUE
"8085","3260013.06.01.02",98,47,"fue_violentada_emoc",TRUE
"8086","3260013.11.01.02",98,64,"fue_violentada_emoc",TRUE
"8087","3260019.19.01.02",114,48,"fue_violentada_emoc",TRUE
"8088","3260029.17.01.02",120,54,"fue_violentada_emoc",TRUE
"8089","3260036.07.01.02",111,37,"fue_violentada_emoc",TRUE
"8090","3260036.10.01.02",442,53,"fue_violentada_emoc",TRUE
"8091","3260039.08.01.02",123,44,"fue_violentada_emoc",TRUE
"8092","3260088.20.01.02",115,34,"fue_violentada_emoc",TRUE
"8093","3260089.16.01.02",114,38,"fue_violentada_emoc",TRUE
"8094","3260090.11.01.03",225,15,"fue_violentada_emoc",TRUE
"8095","3260090.15.01.02",112,50,"fue_violentada_emoc",TRUE
"8096","3260096.03.01.03",211,16,"fue_violentada_emoc",TRUE
"8097","3260096.12.01.03",211,16,"fue_violentada_emoc",TRUE
"8098","3260115.07.01.02",96,24,"fue_violentada_emoc",TRUE
"8099","3260130.14.01.03",205,22,"fue_violentada_emoc",TRUE
"8100","3260135.11.01.01",111,65,"fue_violentada_emoc",TRUE
"8101","3260136.17.01.03",218,15,"fue_violentada_emoc",TRUE
"8102","3260139.09.01.01",89,53,"fue_violentada_emoc",TRUE
"8103","3260140.01.01.02",89,28,"fue_violentada_emoc",TRUE
"8104","3260140.16.01.02",89,44,"fue_violentada_emoc",TRUE
"8105","3260142.01.01.04",212,20,"fue_violentada_emoc",TRUE
"8106","3260143.02.01.02",123,74,"fue_violentada_emoc",TRUE
"8107","3260149.05.01.01",224,70,"fue_violentada_emoc",TRUE
"8108","3260149.17.01.03",112,32,"fue_violentada_emoc",TRUE
"8109","3260149.19.01.01",112,87,"fue_violentada_emoc",TRUE
"8110","3260151.15.01.06",671,16,"fue_violentada_emoc",TRUE
"8111","3260177.08.01.02",340,52,"fue_violentada_emoc",TRUE
"8112","3260177.19.01.01",113,47,"fue_violentada_emoc",TRUE
"8113","3260189.18.01.02",74,44,"fue_violentada_emoc",TRUE
"8114","3260221.16.01.02",206,45,"fue_violentada_emoc",TRUE
"8115","3260221.20.01.02",103,44,"fue_violentada_emoc",TRUE
"8116","3260228.18.01.04",213,22,"fue_violentada_emoc",TRUE
"8117","3260229.09.01.04",221,19,"fue_violentada_emoc",TRUE
"8118","3260229.12.01.01",110,84,"fue_violentada_emoc",TRUE
"8119","3260229.17.01.04",221,16,"fue_violentada_emoc",TRUE
"8120","3260259.17.01.02",97,37,"fue_violentada_emoc",TRUE
"8121","3260271.20.01.02",111,47,"fue_violentada_emoc",TRUE
"8122","3260280.20.01.02",105,48,"fue_violentada_emoc",TRUE
"8123","3260291.15.01.02",216,40,"fue_violentada_emoc",TRUE
"8124","3260313.18.01.01",213,51,"fue_violentada_emoc",TRUE
"8125","3260314.11.01.01",112,66,"fue_violentada_emoc",TRUE
"8126","3260314.18.01.01",112,50,"fue_violentada_emoc",TRUE
"8127","3260315.10.01.01",103,39,"fue_violentada_emoc",TRUE
"8128","3260346.04.01.01",106,19,"fue_violentada_emoc",TRUE
"8129","3260346.12.01.01",212,50,"fue_violentada_emoc",TRUE
"8130","3260346.16.01.02",106,44,"fue_violentada_emoc",TRUE
"8131","3260348.12.01.02",102,54,"fue_violentada_emoc",TRUE
"8132","3260366.04.01.02",90,43,"fue_violentada_emoc",TRUE
"8133","3260366.12.01.02",90,28,"fue_violentada_emoc",TRUE
"8134","3260395.09.01.02",113,38,"fue_violentada_emoc",TRUE
"8135","3260454.11.01.04",188,17,"fue_violentada_emoc",TRUE
"8136","3260456.08.01.01",90,49,"fue_violentada_emoc",TRUE
"8137","3260474.07.01.02",117,81,"fue_violentada_emoc",TRUE
"8138","3260493.12.01.02",123,50,"fue_violentada_emoc",TRUE
"8139","3260501.20.01.02",96,18,"fue_violentada_emoc",TRUE
"8140","3260522.02.01.02",114,37,"fue_violentada_emoc",TRUE
"8141","3260533.13.01.02",99,42,"fue_violentada_emoc",TRUE
"8142","3260540.17.01.03",208,25,"fue_violentada_emoc",TRUE
"8143","3260547.05.01.02",105,43,"fue_violentada_emoc",TRUE
"8144","3260552.17.01.05",450,18,"fue_violentada_emoc",TRUE
"8145","3260571.13.01.03",236,20,"fue_violentada_emoc",TRUE
"8146","3260572.04.01.02",111,20,"fue_violentada_emoc",TRUE
"8147","3260572.08.01.01",111,37,"fue_violentada_emoc",TRUE
"8148","3260577.20.01.02",95,70,"fue_violentada_emoc",TRUE
"8149","3260577.22.01.02",95,28,"fue_violentada_emoc",TRUE
"8150","3260583.03.01.02",98,72,"fue_violentada_emoc",TRUE
"8151","3260594.13.01.02",172,41,"fue_violentada_emoc",TRUE
"8152","3260610.19.01.02",99,28,"fue_violentada_emoc",TRUE
"8153","3260610.21.01.02",99,35,"fue_violentada_emoc",TRUE
"8154","3260611.06.01.02",237,36,"fue_violentada_emoc",TRUE
"8155","3260611.09.01.02",119,51,"fue_violentada_emoc",TRUE
"8156","3260611.19.01.01",119,69,"fue_violentada_emoc",TRUE
"8157","3260614.14.01.02",108,59,"fue_violentada_emoc",TRUE
"8158","3260615.10.01.02",79,49,"fue_violentada_emoc",TRUE
"8159","3260672.03.01.02",67,75,"fue_violentada_emoc",TRUE
"8160","3260675.15.01.02",99,37,"fue_violentada_emoc",TRUE
"8161","3260682.02.01.03",229,15,"fue_violentada_emoc",TRUE
"8162","3260682.03.01.02",229,59,"fue_violentada_emoc",TRUE
"8163","3260682.07.01.02",229,16,"fue_violentada_emoc",TRUE
"8164","3260682.20.01.04",229,17,"fue_violentada_emoc",TRUE
"8165","3260709.15.01.02",225,42,"fue_violentada_emoc",TRUE
"8166","3260744.01.01.03",198,21,"fue_violentada_emoc",TRUE
"8167","3260744.12.01.01",99,64,"fue_violentada_emoc",TRUE
"8168","3260774.01.01.01",95,64,"fue_violentada_emoc",TRUE
"8169","3260791.05.01.04",171,34,"fue_violentada_emoc",TRUE
"8170","0100022.05.01.01",100,47,"fue_violentada_econ",TRUE
"8171","0100068.02.01.05",373,23,"fue_violentada_econ",TRUE
"8172","0100068.04.01.01",75,22,"fue_violentada_econ",TRUE
"8173","0100085.04.01.06",181,18,"fue_violentada_econ",TRUE
"8174","0100094.05.01.01",94,47,"fue_violentada_econ",TRUE
"8175","0100097.05.01.01",82,76,"fue_violentada_econ",TRUE
"8176","0100116.04.01.01",74,52,"fue_violentada_econ",TRUE
"8177","0100143.01.01.02",80,33,"fue_violentada_econ",TRUE
"8178","0100143.05.02.05",321,56,"fue_violentada_econ",TRUE
"8179","0100167.01.01.04",146,19,"fue_violentada_econ",TRUE
"8180","0100213.01.01.01",76,59,"fue_violentada_econ",TRUE
"8181","0100243.05.01.02",79,32,"fue_violentada_econ",TRUE
"8182","0100303.05.01.02",95,53,"fue_violentada_econ",TRUE
"8183","0100328.03.01.02",172,15,"fue_violentada_econ",TRUE
"8184","0100338.05.01.02",91,43,"fue_violentada_econ",TRUE
"8185","0100390.02.01.02",205,58,"fue_violentada_econ",TRUE
"8186","0100435.04.01.05",349,29,"fue_violentada_econ",TRUE
"8187","0100449.03.01.02",95,37,"fue_violentada_econ",TRUE
"8188","0100461.03.01.02",89,29,"fue_violentada_econ",TRUE
"8189","0100462.03.01.01",94,53,"fue_violentada_econ",TRUE
"8190","0100473.01.01.02",164,63,"fue_violentada_econ",TRUE
"8191","0100498.03.01.01",198,54,"fue_violentada_econ",TRUE
"8192","0100525.04.01.02",99,62,"fue_violentada_econ",TRUE
"8193","0100556.01.01.01",88,22,"fue_violentada_econ",TRUE
"8194","0100557.05.01.01",167,57,"fue_violentada_econ",TRUE
"8195","0100563.05.01.01",88,54,"fue_violentada_econ",TRUE
"8196","0100566.02.01.01",89,22,"fue_violentada_econ",TRUE
"8197","0100665.02.01.04",188,18,"fue_violentada_econ",TRUE
"8198","0100713.02.01.01",166,62,"fue_violentada_econ",TRUE
"8199","0100713.03.01.02",83,20,"fue_violentada_econ",TRUE
"8200","0100727.02.01.02",91,56,"fue_violentada_econ",TRUE
"8201","0100754.01.01.02",91,55,"fue_violentada_econ",TRUE
"8202","0100803.01.01.01",96,79,"fue_violentada_econ",TRUE
"8203","0100819.05.02.05",240,26,"fue_violentada_econ",TRUE
"8204","0100824.01.01.02",283,47,"fue_violentada_econ",TRUE
"8205","0100837.05.01.02",100,27,"fue_violentada_econ",TRUE
"8206","0100863.02.01.03",177,16,"fue_violentada_econ",TRUE
"8207","0100876.03.01.01",83,31,"fue_violentada_econ",TRUE
"8208","0100889.03.01.01",79,52,"fue_violentada_econ",TRUE
"8209","0100912.05.01.01",107,58,"fue_violentada_econ",TRUE
"8210","0100913.01.01.01",92,70,"fue_violentada_econ",TRUE
"8211","0100913.03.01.01",92,47,"fue_violentada_econ",TRUE
"8212","0100934.01.01.04",209,29,"fue_violentada_econ",TRUE
"8213","0101003.04.01.02",92,17,"fue_violentada_econ",TRUE
"8214","0101094.03.01.02",91,20,"fue_violentada_econ",TRUE
"8215","0101129.05.01.02",179,65,"fue_violentada_econ",TRUE
"8216","0101187.01.01.02",194,25,"fue_violentada_econ",TRUE
"8217","0101187.05.01.02",97,55,"fue_violentada_econ",TRUE
"8218","0101188.05.01.02",186,55,"fue_violentada_econ",TRUE
"8219","0101267.04.01.01",88,43,"fue_violentada_econ",TRUE
"8220","0101283.03.01.02",143,42,"fue_violentada_econ",TRUE
"8221","0101284.01.01.03",187,26,"fue_violentada_econ",TRUE
"8222","0101286.04.01.04",186,18,"fue_violentada_econ",TRUE
"8223","0101286.05.01.01",186,58,"fue_violentada_econ",TRUE
"8224","0101290.01.01.03",162,22,"fue_violentada_econ",TRUE
"8225","0101310.04.01.04",209,16,"fue_violentada_econ",TRUE
"8226","0101310.05.01.01",104,34,"fue_violentada_econ",TRUE
"8227","0101320.01.01.03",211,35,"fue_violentada_econ",TRUE
"8228","0101395.01.01.03",298,60,"fue_violentada_econ",TRUE
"8229","0101399.01.01.03",155,17,"fue_violentada_econ",TRUE
"8230","0101403.01.01.03",247,18,"fue_violentada_econ",TRUE
"8231","0101405.03.01.02",80,37,"fue_violentada_econ",TRUE
"8232","0101445.05.01.03",186,30,"fue_violentada_econ",TRUE
"8233","0101473.03.01.02",97,42,"fue_violentada_econ",TRUE
"8234","0101499.02.01.02",81,42,"fue_violentada_econ",TRUE
"8235","0101521.03.01.02",206,55,"fue_violentada_econ",TRUE
"8236","0101530.01.01.02",114,34,"fue_violentada_econ",TRUE
"8237","0101530.03.01.01",114,65,"fue_violentada_econ",TRUE
"8238","0101576.04.01.02",170,33,"fue_violentada_econ",TRUE
"8239","0101592.01.01.05",255,17,"fue_violentada_econ",TRUE
"8240","0101600.02.01.02",85,58,"fue_violentada_econ",TRUE
"8241","0101620.02.01.02",101,72,"fue_violentada_econ",TRUE
"8242","0101620.05.01.02",202,48,"fue_violentada_econ",TRUE
"8243","0101646.04.01.01",177,25,"fue_violentada_econ",TRUE
"8244","0101696.04.01.03",167,17,"fue_violentada_econ",TRUE
"8245","0101703.04.01.04",190,16,"fue_violentada_econ",TRUE
"8246","0101709.03.01.02",107,29,"fue_violentada_econ",TRUE
"8247","0101713.05.01.02",193,53,"fue_violentada_econ",TRUE
"8248","0101727.05.01.02",106,43,"fue_violentada_econ",TRUE
"8249","0101745.05.01.01",74,52,"fue_violentada_econ",TRUE
"8250","0101801.04.01.01",117,35,"fue_violentada_econ",TRUE
"8251","0101802.04.01.02",103,23,"fue_violentada_econ",TRUE
"8252","0101828.01.01.02",95,31,"fue_violentada_econ",TRUE
"8253","0101839.05.01.01",82,38,"fue_violentada_econ",TRUE
"8254","0101904.04.01.02",90,55,"fue_violentada_econ",TRUE
"8255","0101937.03.01.02",91,32,"fue_violentada_econ",TRUE
"8256","0101990.04.01.02",70,38,"fue_violentada_econ",TRUE
"8257","0101990.05.01.02",70,43,"fue_violentada_econ",TRUE
"8258","0102012.03.01.03",290,19,"fue_violentada_econ",TRUE
"8259","0102034.03.01.04",170,15,"fue_violentada_econ",TRUE
"8260","0102034.04.01.02",85,54,"fue_violentada_econ",TRUE
"8261","0102042.05.01.02",112,27,"fue_violentada_econ",TRUE
"8262","0102069.05.01.05",244,19,"fue_violentada_econ",TRUE
"8263","0102071.01.01.01",159,35,"fue_violentada_econ",TRUE
"8264","0102112.03.01.02",234,48,"fue_violentada_econ",TRUE
"8265","0102119.04.01.02",95,46,"fue_violentada_econ",TRUE
"8266","0102129.07.01.01",180,29,"fue_violentada_econ",TRUE
"8267","0102134.01.01.04",234,16,"fue_violentada_econ",TRUE
"8268","0102215.03.01.01",93,35,"fue_violentada_econ",TRUE
"8269","0102218.08.01.02",80,22,"fue_violentada_econ",TRUE
"8270","0102224.19.01.04",139,19,"fue_violentada_econ",TRUE
"8271","0102239.04.01.04",225,15,"fue_violentada_econ",TRUE
"8272","0102285.03.01.01",95,64,"fue_violentada_econ",TRUE
"8273","0102292.18.01.02",87,66,"fue_violentada_econ",TRUE
"8274","0102354.19.01.02",80,44,"fue_violentada_econ",TRUE
"8275","0102355.01.01.04",143,17,"fue_violentada_econ",TRUE
"8276","0160009.02.01.02",79,23,"fue_violentada_econ",TRUE
"8277","0160009.04.01.02",79,36,"fue_violentada_econ",TRUE
"8278","0160048.04.01.02",78,60,"fue_violentada_econ",TRUE
"8279","0160050.05.01.02",158,51,"fue_violentada_econ",TRUE
"8280","0160053.07.01.02",79,23,"fue_violentada_econ",TRUE
"8281","0160057.04.01.03",85,30,"fue_violentada_econ",TRUE
"8282","0160059.08.01.03",182,22,"fue_violentada_econ",TRUE
"8283","0160059.14.01.02",91,29,"fue_violentada_econ",TRUE
"8284","0160102.11.01.02",85,24,"fue_violentada_econ",TRUE
"8285","0160102.13.01.02",85,37,"fue_violentada_econ",TRUE
"8286","0160106.01.01.03",148,15,"fue_violentada_econ",TRUE
"8287","0160106.18.01.02",74,26,"fue_violentada_econ",TRUE
"8288","0160107.19.01.03",177,16,"fue_violentada_econ",TRUE
"8289","0160114.08.01.02",104,26,"fue_violentada_econ",TRUE
"8290","0160170.09.01.02",78,50,"fue_violentada_econ",TRUE
"8291","0160177.03.01.02",352,45,"fue_violentada_econ",TRUE
"8292","0160177.08.01.04",264,20,"fue_violentada_econ",TRUE
"8293","0160215.10.01.02",97,35,"fue_violentada_econ",TRUE
"8294","0160227.02.01.03",337,46,"fue_violentada_econ",TRUE
"8295","0160251.17.01.02",88,51,"fue_violentada_econ",TRUE
"8296","0200067.05.01.02",270,69,"fue_violentada_econ",TRUE
"8297","0200199.03.01.02",269,24,"fue_violentada_econ",TRUE
"8298","0200278.01.01.01",254,41,"fue_violentada_econ",TRUE
"8299","0200526.02.01.03",497,21,"fue_violentada_econ",TRUE
"8300","0200636.03.01.01",214,34,"fue_violentada_econ",TRUE
"8301","0200679.03.01.01",267,65,"fue_violentada_econ",TRUE
"8302","0201028.04.01.02",883,49,"fue_violentada_econ",TRUE
"8303","0201077.01.01.02",227,30,"fue_violentada_econ",TRUE
"8304","0201096.04.01.01",338,81,"fue_violentada_econ",TRUE
"8305","0201530.01.01.02",282,35,"fue_violentada_econ",TRUE
"8306","0201579.03.01.02",1009,64,"fue_violentada_econ",TRUE
"8307","0201579.05.01.02",673,18,"fue_violentada_econ",TRUE
"8308","0201617.03.01.04",810,16,"fue_violentada_econ",TRUE
"8309","0201622.05.01.03",892,18,"fue_violentada_econ",TRUE
"8310","0201924.04.01.01",555,78,"fue_violentada_econ",TRUE
"8311","0201924.05.01.01",277,48,"fue_violentada_econ",TRUE
"8312","0202097.05.01.02",358,27,"fue_violentada_econ",TRUE
"8313","0202174.04.01.01",299,41,"fue_violentada_econ",TRUE
"8314","0202178.03.01.02",637,34,"fue_violentada_econ",TRUE
"8315","0202241.03.01.01",243,37,"fue_violentada_econ",TRUE
"8316","0202254.02.01.02",346,28,"fue_violentada_econ",TRUE
"8317","0202271.01.01.02",512,19,"fue_violentada_econ",TRUE
"8318","0202271.04.01.02",512,21,"fue_violentada_econ",TRUE
"8319","0202387.04.01.01",275,33,"fue_violentada_econ",TRUE
"8320","0202401.01.01.04",951,17,"fue_violentada_econ",TRUE
"8321","0202432.01.01.01",284,42,"fue_violentada_econ",TRUE
"8322","0202524.02.01.01",246,49,"fue_violentada_econ",TRUE
"8323","0202618.04.01.01",378,38,"fue_violentada_econ",TRUE
"8324","0202793.01.01.02",279,40,"fue_violentada_econ",TRUE
"8325","0203016.04.01.04",595,20,"fue_violentada_econ",TRUE
"8326","0203054.04.01.02",197,20,"fue_violentada_econ",TRUE
"8327","0203107.02.01.02",322,31,"fue_violentada_econ",TRUE
"8328","0203150.04.01.01",236,73,"fue_violentada_econ",TRUE
"8329","0203193.01.01.02",282,16,"fue_violentada_econ",TRUE
"8330","0203264.02.01.02",1488,75,"fue_violentada_econ",TRUE
"8331","0203375.04.01.05",308,46,"fue_violentada_econ",TRUE
"8332","0203529.03.01.01",303,39,"fue_violentada_econ",TRUE
"8333","0203681.02.01.01",319,87,"fue_violentada_econ",TRUE
"8334","0203692.01.01.01",270,34,"fue_violentada_econ",TRUE
"8335","0203808.01.01.02",488,40,"fue_violentada_econ",TRUE
"8336","0203808.04.01.03",977,34,"fue_violentada_econ",TRUE
"8337","0203865.03.01.02",247,26,"fue_violentada_econ",TRUE
"8338","0204009.01.01.01",271,55,"fue_violentada_econ",TRUE
"8339","0204196.02.01.01",235,58,"fue_violentada_econ",TRUE
"8340","0204200.01.01.02",533,20,"fue_violentada_econ",TRUE
"8341","0204426.03.01.02",190,28,"fue_violentada_econ",TRUE
"8342","0204472.03.01.01",159,34,"fue_violentada_econ",TRUE
"8343","0204526.04.01.04",666,16,"fue_violentada_econ",TRUE
"8344","0204726.01.01.02",306,74,"fue_violentada_econ",TRUE
"8345","0204980.02.01.01",325,35,"fue_violentada_econ",TRUE
"8346","0205063.01.01.01",290,26,"fue_violentada_econ",TRUE
"8347","0205096.04.01.02",399,27,"fue_violentada_econ",TRUE
"8348","0205428.02.01.02",295,22,"fue_violentada_econ",TRUE
"8349","0205552.02.01.02",574,53,"fue_violentada_econ",TRUE
"8350","0205736.04.01.02",318,37,"fue_violentada_econ",TRUE
"8351","0206202.02.01.02",264,47,"fue_violentada_econ",TRUE
"8352","0206371.01.01.01",265,68,"fue_violentada_econ",TRUE
"8353","0206499.01.01.02",321,32,"fue_violentada_econ",TRUE
"8354","0206540.04.01.02",291,45,"fue_violentada_econ",TRUE
"8355","0206814.02.01.02",304,33,"fue_violentada_econ",TRUE
"8356","0206871.05.01.01",303,29,"fue_violentada_econ",TRUE
"8357","0206991.15.01.01",281,48,"fue_violentada_econ",TRUE
"8358","0207030.05.01.02",383,22,"fue_violentada_econ",TRUE
"8359","0207126.07.01.03",608,19,"fue_violentada_econ",TRUE
"8360","0207248.03.01.02",263,42,"fue_violentada_econ",TRUE
"8361","0207258.03.01.03",1001,20,"fue_violentada_econ",TRUE
"8362","0207567.01.01.02",247,21,"fue_violentada_econ",TRUE
"8363","0207605.04.01.02",306,35,"fue_violentada_econ",TRUE
"8364","0207611.02.01.02",312,46,"fue_violentada_econ",TRUE
"8365","0207611.11.01.02",623,40,"fue_violentada_econ",TRUE
"8366","0207772.04.01.02",214,40,"fue_violentada_econ",TRUE
"8367","0207880.17.01.02",246,54,"fue_violentada_econ",TRUE
"8368","0207924.04.01.05",711,36,"fue_violentada_econ",TRUE
"8369","0260072.09.01.02",192,48,"fue_violentada_econ",TRUE
"8370","0260230.03.01.01",414,66,"fue_violentada_econ",TRUE
"8371","0260230.10.01.01",207,25,"fue_violentada_econ",TRUE
"8372","0260252.15.01.03",779,35,"fue_violentada_econ",TRUE
"8373","0260408.05.01.01",413,32,"fue_violentada_econ",TRUE
"8374","0300016.05.01.01",198,48,"fue_violentada_econ",TRUE
"8375","0300033.02.01.02",54,55,"fue_violentada_econ",TRUE
"8376","0300056.04.01.01",115,47,"fue_violentada_econ",TRUE
"8377","0300117.05.01.01",59,80,"fue_violentada_econ",TRUE
"8378","0300132.03.02.02",230,25,"fue_violentada_econ",TRUE
"8379","0300147.02.01.01",75,29,"fue_violentada_econ",TRUE
"8380","0300163.04.02.05",130,49,"fue_violentada_econ",TRUE
"8381","0300249.02.01.01",143,55,"fue_violentada_econ",TRUE
"8382","0300275.01.01.01",66,63,"fue_violentada_econ",TRUE
"8383","0300284.01.01.02",63,52,"fue_violentada_econ",TRUE
"8384","0300286.04.01.02",125,59,"fue_violentada_econ",TRUE
"8385","0300287.05.01.02",57,47,"fue_violentada_econ",TRUE
"8386","0300305.02.01.04",167,16,"fue_violentada_econ",TRUE
"8387","0300324.05.02.02",61,25,"fue_violentada_econ",TRUE
"8388","0300361.03.01.01",129,27,"fue_violentada_econ",TRUE
"8389","0300394.03.01.03",138,33,"fue_violentada_econ",TRUE
"8390","0300394.04.01.02",69,40,"fue_violentada_econ",TRUE
"8391","0300431.01.01.03",303,38,"fue_violentada_econ",TRUE
"8392","0300498.02.01.02",71,27,"fue_violentada_econ",TRUE
"8393","0300516.03.01.03",131,25,"fue_violentada_econ",TRUE
"8394","0300536.05.01.05",130,22,"fue_violentada_econ",TRUE
